forecast_time,latitude,longitude,forecast_temperature,forecast_pressure,forecast_wind_speed,forecast_rainfall_6h,ml_temperature,ml_pressure,ml_wind_speed,ml_rainfall,temperature_correction,pressure_correction,wind_correction,rainfall_correction,abs_temperature_correction,abs_pressure_correction,abs_wind_correction,abs_rainfall_correction,bust_score,forecast_bust,dominant_factor,temperature_risk,pressure_risk,wind_risk,rainfall_risk
2022-06-01 06:00:00,11.0,74.0,26.61337890625004,1009.1313125,5.416022980198645,8.22528,26.486640707531134,1009.0562310083588,3.7396824462738105,0.4499101420199927,-0.12673819871890757,-0.0750814916411855,-1.6763405339248343,-7.775369857980007,0.12673819871890757,0.0750814916411855,1.6763405339248343,7.775369857980007,0.4423211421349283,WATCH,RAINFALL,0.06336909935945378,0.025027163880395165,0.6705362135699338,1.0
2022-06-01 06:00:00,11.0,75.0,27.213378906250057,1009.1473125,5.426345456641444,4.33728,26.3271696739488,1009.140148929504,3.6877441136238103,0.8655848005722426,-0.8862092323012583,-0.007163570496004468,-1.738601343017634,-3.4716951994277574,0.8862092323012583,0.007163570496004468,1.738601343017634,3.4716951994277574,0.44609106673383747,WATCH,WIND,0.4431046161506291,0.0023878568320014892,0.6954405372070536,0.6943390398855515
2022-06-01 06:00:00,11.0,76.0,29.61337890625004,1003.8353125,1.7646431285839517,4.64832,28.70551610440079,1005.9009382475116,2.067658372190686,2.258054655670811,-0.9078628018492516,2.0656257475116035,0.3030152436067344,-2.390265344329189,0.9078628018492516,2.0656257475116035,0.3030152436067344,2.390265344329189,0.48775408308400064,WATCH,PRESSURE,0.4539314009246258,0.6885419158372011,0.12120609744269376,0.4780530688658378
2022-06-01 06:00:00,11.0,77.0,30.713378906250057,961.4993125,5.716383961550163,0.5529600000000002,30.24227611335995,958.3201106146822,5.288066970535957,0.3905811910125934,-0.4711027928901075,-3.1792018853177524,-0.4283169910142055,-0.1623788089874068,0.4711027928901075,3.1792018853177524,0.4283169910142055,0.1623788089874068,0.34916461520320285,WATCH,PRESSURE,0.23555139644505374,1.0,0.1713267964056822,0.032475761797481364
2022-06-01 06:00:00,11.0,78.0,33.31337890625002,988.9073125,5.509422224004283,0.0,34.13599825636113,987.95644605135,4.96002140273333,0.0013292429086046,0.8226193501111041,-0.9508664486500038,-0.5494008212709538,0.0013292429086046,0.8226193501111041,0.9508664486500038,0.5494008212709538,0.0013292429086046,0.22470085309193974,NORMAL,TEMPERATURE,0.41130967505555205,0.3169554828833346,0.2197603285083815,0.00026584858172092
2022-06-01 06:00:00,12.0,74.0,26.413378906250045,1008.9073125,5.003702244101436,0.6912000000000001,26.89497403387753,1008.6817413853709,2.8983237119388514,0.2982756891773288,0.4815951276274859,-0.22557111462913326,-2.105378532162584,-0.3929243108226714,0.4815951276274859,0.22557111462913326,2.105378532162584,0.3929243108226714,0.20275670507397434,NORMAL,WIND,0.24079756381374295,0.07519037154304442,0.8421514128650337,0.07858486216453428
2022-06-01 06:00:00,12.0,75.0,27.713378906250057,1008.5393125,1.0131052469392037,2.2809600000000003,26.798355607140024,1008.356746600781,2.820100273988041,0.2404611268670064,-0.9150232991100324,-0.18256589921907107,1.8069950270488375,-2.040498873132994,0.9150232991100324,0.18256589921907107,1.8069950270488375,2.040498873132994,0.3675820420026905,WATCH,WIND,0.4575116495550162,0.06085529973969036,0.722798010819535,0.40809977462659874
2022-06-01 06:00:00,12.0,76.0,26.813378906250023,918.2833125,1.863786911252312,2.5056,26.35200832428207,922.8816313838628,2.3143852523103283,0.2052685559456492,-0.46137058196795167,4.598318883862817,0.4505983410580163,-2.3003314440543505,0.46137058196795167,4.598318883862817,0.4505983410580163,2.3003314440543505,0.49825272202131793,WATCH,PRESSURE,0.23068529098397583,1.0,0.18023933642320653,0.4600662888108701
2022-06-01 06:00:00,12.0,77.0,27.813378906250023,924.8753125,3.6992442138997874,1.1059200000000002,27.238787508301588,919.8205466180552,3.3193560936990227,0.091564621406201,-0.574591397948435,-5.054765881944718,-0.3798881202007647,-1.0143553785937993,0.574591397948435,5.054765881944718,0.3798881202007647,1.0143553785937993,0.4223891110018618,WATCH,PRESSURE,0.2872956989742175,1.0,0.15195524808030586,0.20287107571875987
2022-06-01 06:00:00,12.0,78.0,31.913378906250045,958.9873125,4.47622319723815,0.0,30.339983003174705,952.4975950798926,3.6442283985188144,0.0019279127069875,-1.5733959030753404,-6.489717420107468,-0.8319947987193359,0.0019279127069875,1.5733959030753404,6.489717420107468,0.8319947987193359,0.0019279127069875,0.5194241312995636,WARNING,PRESSURE,0.7866979515376702,1.0,0.33279791948773435,0.0003855825413975
2022-06-01 06:00:00,13.0,74.0,28.61337890625004,1008.3473125000002,2.446148776762246,2.45376,27.092381669833667,1008.666756465484,2.8412853168692007,0.2188254684145472,-1.520997236416374,0.3194439654838561,0.39513654010695465,-2.234934531585453,1.520997236416374,0.3194439654838561,0.39513654010695465,2.234934531585453,0.427020794734704,WATCH,TEMPERATURE,0.760498618208187,0.10648132182795204,0.15805461604278187,0.4469869063170906
2022-06-01 06:00:00,13.0,75.0,30.61337890625004,999.8993125,2.082981792906234,4.68288,28.93881692308728,998.5111108565742,2.2366197189736075,1.3321478626764596,-1.6745619831627607,-1.3882016434257594,0.15363792606737325,-3.3507321373235404,1.6745619831627607,1.3882016434257594,0.15363792606737325,3.3507321373235404,0.6075645344152368,WARNING,TEMPERATURE,0.8372809915813804,0.46273388114191977,0.0614551704269493,0.6701464274647081
2022-06-01 06:00:00,13.0,76.0,27.01337890625001,903.3713125,2.9590291574860004,2.54016,26.139015143418423,899.5998245172389,2.677123068446678,0.2142880398125547,-0.8743637628315888,-3.7714879827611867,-0.28190608903932235,-2.3258719601874454,0.8743637628315888,3.7714879827611867,0.28190608903932235,2.3258719601874454,0.5552418451994323,WARNING,PRESSURE,0.4371818814157944,1.0,0.11276243561572893,0.46517439203748906
2022-06-01 06:00:00,13.0,77.0,28.913378906250045,921.4833125,3.9269794987449633,0.0,28.05449733616802,919.867582861812,3.0586305572704013,0.0041613914193638,-0.8588815700820263,-1.615729638187986,-0.868348941474562,0.0041613914193638,0.8588815700820263,1.615729638187986,0.868348941474562,0.0041613914193638,0.2985016270863074,WATCH,PRESSURE,0.42944078504101313,0.538576546062662,0.3473395765898248,0.00083227828387276
2022-06-01 06:00:00,13.0,78.0,29.213378906250057,911.0193125,5.710560310745769,0.0,28.50525347514552,912.2496091031088,4.484444568355139,0.0037691652232985,-0.7081254311045377,1.2302966031088545,-1.22611574239063,0.0037691652232985,0.7081254311045377,1.2302966031088545,1.22611574239063,0.0037691652232985,0.25805200285267466,WATCH,WIND,0.35406271555226887,0.4100988677029515,0.49044629695625197,0.0007538330446597
2022-06-01 06:00:00,14.0,74.0,28.313378906250023,1008.1233125,1.3803801401134017,6.912000000000001,27.283013486461225,1007.6887307681484,2.840593420967195,0.6317668675312129,-1.0303654197887973,-0.4345817318516083,1.4602132808537933,-6.280233132468788,1.0303654197887973,0.4345817318516083,1.4602132808537933,6.280233132468788,0.5991784885234387,WARNING,RAINFALL,0.5151827098943986,0.14486057728386945,0.5840853123415173,1.0
2022-06-01 06:00:00,14.0,75.0,24.813378906250023,941.3233125,0.949709063267434,0.6566400000000001,26.89732002038093,939.3978262308208,2.355428013977628,0.4420440923988998,2.0839411141309085,-1.9254862691792596,1.405718950710194,-0.2145959076011003,2.0839411141309085,1.9254862691792596,1.405718950710194,0.2145959076011003,0.5317076606587564,WARNING,TEMPERATURE,1.0,0.6418287563930866,0.5622875802840775,0.04291918152022006
2022-06-01 06:00:00,14.0,76.0,25.713378906250057,928.8273125,4.352078421522166,0.2419200000000001,26.9846902748181,929.4773668936378,3.1299385578673835,0.1073853106036716,1.2713113685680426,0.6500543936379017,-1.2221398636547827,-0.1345346893963285,1.2713113685680426,0.6500543936379017,1.2221398636547827,0.1345346893963285,0.30317092755896585,WATCH,TEMPERATURE,0.6356556842840213,0.2166847978793006,0.4888559454619131,0.0269069378792657
2022-06-01 06:00:00,14.0,77.0,29.713378906250057,935.4993125,6.346658647774887,0.0,29.847265960805554,934.5156651341666,3.8986889801909608,0.0054294400822264,0.13388705455549754,-0.9836473658333489,-2.447969667583926,0.0054294400822264,0.13388705455549754,0.9836473658333489,2.447969667583926,0.0054294400822264,0.20035251951188326,NORMAL,WIND,0.06694352727774877,0.327882455277783,0.9791878670335704,0.00108588801644528
2022-06-01 06:00:00,14.0,78.0,31.213378906250057,934.0113125,7.352892138004852,0.0,30.728433101091603,934.5011273640076,4.551430462260711,0.0031363926470915,-0.4849458051584534,0.48981486400759877,-2.8014616757441404,0.0031363926470915,0.4849458051584534,0.48981486400759877,2.8014616757441404,0.0031363926470915,0.21377932359303098,NORMAL,WIND,0.2424729025792267,0.16327162133586626,1.0,0.0006272785294183
2022-06-01 06:00:00,15.0,74.0,30.11337890625004,1003.0993125,2.509850401567939,1.9526400000000004,28.07371668750952,1001.2573932660316,2.7704348470218862,0.3141666455178499,-2.0396622187405207,-1.8419192339683832,0.2605844454539472,-1.6384733544821506,2.0396622187405207,1.8419192339683832,0.2605844454539472,1.6384733544821506,0.5786097821292736,WARNING,TEMPERATURE,1.0,0.6139730779894611,0.10423377818157889,0.3276946708964301
2022-06-01 06:00:00,15.0,75.0,30.813378906250023,944.5873125000002,2.537380609331229,0.44928,28.919258845091257,943.9079348441672,2.9166060088968457,0.5211617145543919,-1.894120061158766,-0.6793776558329228,0.3792253995656165,0.07188171455439185,1.894120061158766,0.6793776558329228,0.3792253995656165,0.07188171455439185,0.36093354982799053,WATCH,TEMPERATURE,0.947060030579383,0.22645921861097426,0.15169015982624662,0.01437634291087837
2022-06-01 06:00:00,15.0,76.0,29.313378906250023,944.9233125,3.830968544052061,0.0,29.925629370317463,946.329594603968,3.097694646448655,0.0161382256645406,0.61225046406744,1.4062821039680102,-0.7332738976034059,0.0161382256645406,0.61225046406744,1.4062821039680102,0.7332738976034059,0.0161382256645406,0.2394883766414376,NORMAL,PRESSURE,0.30612523203372,0.46876070132267006,0.29330955904136236,0.0032276451329081197
2022-06-01 06:00:00,15.0,77.0,29.913378906250045,955.0673125,4.710083775790989,0.5529600000000002,30.25592814084224,953.032139258112,3.9113372880929775,0.1284860469965197,0.34254923459219455,-2.0351732418879465,-0.7987464876980113,-0.42447395300348056,0.34254923459219455,2.0351732418879465,0.7987464876980113,0.42447395300348056,0.28264319156432216,WATCH,PRESSURE,0.17127461729609728,0.6783910806293155,0.31949859507920453,0.08489479060069612
2022-06-01 06:00:00,15.0,78.0,33.81337890625002,971.4993125,6.806571640354783,0.0,33.1220600167143,970.7253795867458,4.5460262978836745,0.005131363639819,-0.6913188895357223,-0.773932913254157,-2.260545342471109,0.005131363639819,0.6913188895357223,0.773932913254157,2.260545342471109,0.005131363639819,0.25897325202183646,WATCH,WIND,0.34565944476786115,0.25797763775138566,0.9042181369884436,0.0010262727279637999
2022-06-01 06:00:00,16.0,74.0,32.913378906250045,952.6513125,1.8222791522592128,0.01728,30.13040612323017,953.3776751851912,2.5865161275673296,0.0555539302235993,-2.7829727830198756,0.726362685191134,0.7642369753081169,0.0382739302235993,2.7829727830198756,0.726362685191134,0.7642369753081169,0.0382739302235993,0.3937788778939044,WATCH,TEMPERATURE,1.0,0.24212089506371134,0.30569479012324674,0.007654786044719861
2022-06-01 06:00:00,16.0,75.0,30.313378906250023,934.2193125,3.438382346299564,0.0,29.14513115949562,934.958254741806,3.006800895012842,0.0014791340030671,-1.1682477467544032,0.7389422418059439,-0.43158145128672176,0.0014791340030671,1.1682477467544032,0.7389422418059439,0.43158145128672176,0.0014791340030671,0.25418247959533935,WATCH,TEMPERATURE,0.5841238733772016,0.24631408060198132,0.17263258051468872,0.00029582680061341997
2022-06-01 06:00:00,16.0,76.0,28.213378906250057,943.0993125,2.02930265192122,0.0,29.05989497813493,942.930218098016,3.447559993751689,0.0259592925341755,0.8465160718848743,-0.1690944019840117,1.418257341830469,0.0259592925341755,0.8465160718848743,0.1690944019840117,1.418257341830469,0.0259592925341755,0.19961605509867647,NORMAL,WIND,0.42325803594243716,0.056364800661337235,0.5673029367321876,0.0051918585068351005
2022-06-01 06:00:00,16.0,77.0,30.01337890625001,963.3553125,3.0100424793852776,0.0,31.083273754236803,962.1661077011116,3.868444928399041,0.0094770655199271,1.0698948479867916,-1.1892047988883405,0.8584024490137634,0.0094770655199271,1.0698948479867916,1.1892047988883405,0.8584024490137634,0.0094770655199271,0.2945841196523259,WATCH,TEMPERATURE,0.5349474239933958,0.3964015996294468,0.3433609796055054,0.00189541310398542
2022-06-01 06:00:00,16.0,78.0,34.413378906250045,972.1073125,5.666800371924436,0.0,33.289388811026456,971.3714512428844,4.562308095632953,0.0026732770120365,-1.12399009522359,-0.73586125711563,-1.1044922762914835,0.0026732770120365,1.12399009522359,0.73586125711563,1.1044922762914835,0.0026732770120365,0.27428710615234286,WATCH,TEMPERATURE,0.561995047611795,0.24528708570521,0.4417969105165934,0.0005346554024073001
2022-06-01 06:00:00,17.0,74.0,32.31337890625002,933.2113125,0.7876944143506299,0.0,29.57717371776192,935.4474332160844,2.3155279451856488,0.0285689316936702,-2.7362051884881033,2.2361207160844288,1.5278335308350188,0.0285689316936702,2.7362051884881033,2.2361207160844288,1.5278335308350188,0.0285689316936702,0.5494565594589934,WARNING,TEMPERATURE,1.0,0.7453735720281429,0.6111334123340075,0.00571378633873404
